Sr.No.,Course,Job profession,Student,Linguistic,Musical,Bodily,Logical - Mathematical,Spatial-Visualization,Interpersonal,Intrapersonal,Naturalist,s/p,P1,P2,P3,P4,P5,P6,P7,P8
,,Banking,S2896,12,6,9,19,5,15,11,5,s2896,AVG,POOR,POOR,BEST,POOR,BEST,AVG,POOR
,,Banking,S2897,12,8,7,19,5,15,11,6,s2897,AVG,POOR,POOR,BEST,POOR,BEST,AVG,POOR
,,Banking,S2898,12,7,6,19,5,15,11,7,s2898,AVG,POOR,POOR,BEST,POOR,BEST,AVG,POOR
,,Banking,S2899,12,8,6,19,5,15,11,5,s2899,AVG,POOR,POOR,BEST,POOR,BEST,AVG,POOR
,,Banking,S2900,12,9,7,19,5,15,11,6,s2900,AVG,POOR,POOR,BEST,POOR,BEST,AVG,POOR
59,,Stock Broker,S2901,11,5,10,19,8,19,18,6,s2901,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2902,12,5,9,18,8,19,18,6,s2902,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2903,13,6,7,19,8,19,18,6,s2903,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2904,14,6,6,18,8,19,18,6,s2904,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2905,11,7,10,19,8,19,18,6,s2905,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2906,12,7,9,18,8,19,18,6,s2906,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2907,13,8,7,19,8,19,18,6,s2907,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2908,14,8,10,18,8,19,18,6,s2908,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2909,11,9,9,19,8,19,18,6,s2909,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2910,12,9,7,18,8,19,18,6,s2910,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2911,13,5,6,19,8,19,18,6,s2911,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2912,14,5,10,18,8,17,16,6,s2912,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2913,11,6,9,19,8,17,16,6,s2913,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2914,12,6,7,18,8,17,16,6,s2914,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2915,13,7,10,19,8,17,16,6,s2915,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2916,14,7,9,18,8,17,16,6,s2916,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2917,11,8,7,19,8,17,16,6,s2917,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2918,12,8,6,18,8,17,16,6,s2918,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2919,13,9,10,19,8,17,16,6,s2919,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2920,14,9,9,18,8,17,16,6,s2920,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2921,11,5,7,19,8,17,16,6,s2921,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2922,12,5,10,18,8,17,19,6,s2922,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2923,13,6,10,19,8,17,19,6,s2923,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2924,14,6,6,18,8,17,19,6,s2924,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2925,11,7,6,19,8,17,19,6,s2925,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2926,12,7,10,18,8,17,19,6,s2926,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2927,13,8,9,19,8,16,19,6,s2927,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2928,14,8,7,18,8,16,19,6,s2928,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2929,11,9,6,19,8,16,19,6,s2929,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2930,12,9,10,18,8,16,19,6,s2930,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2931,13,5,9,19,8,16,19,6,s2931,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2932,14,5,7,18,8,16,19,6,s2932,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2933,11,6,6,19,8,16,19,6,s2933,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2934,12,6,6,18,8,16,20,6,s2934,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2935,13,7,6,19,8,16,20,6,s2935,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2936,14,7,10,18,8,16,20,6,s2936,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2937,11,8,9,19,8,16,20,6,s2937,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2938,12,8,7,18,8,16,20,6,s2938,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2939,13,9,6,19,8,16,20,6,s2939,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2940,14,9,10,18,8,16,20,6,s2940,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2941,11,5,9,19,8,16,20,6,s2941,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2942,12,5,10,18,8,15,20,6,s2942,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2943,13,6,9,19,8,15,20,6,s2943,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2944,14,6,7,18,8,15,20,6,s2944,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2945,11,7,6,19,8,15,20,6,s2945,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2946,12,7,10,18,8,15,20,6,s2946,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2947,13,8,9,19,8,15,20,6,s2947,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2948,14,8,7,18,8,15,20,6,s2948,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2949,13,9,6,19,8,15,20,6,s2949,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Stock Broker,S2950,11,9,6,18,8,15,20,6,s2950,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
60,,Financial Advisor,S2951,19,7,11,16,12,17,17,7,s2951,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2952,18,8,12,16,13,18,17,6,s2952,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2953,17,6,13,16,12,19,17,8,s2953,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2954,16,8,14,16,13,18,17,7,s2954,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2955,15,7,13,16,12,20,17,6,s2955,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2956,20,8,12,16,13,19,17,8,s2956,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2957,15,6,11,16,12,18,17,7,s2957,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2958,16,8,11,16,13,17,17,6,s2958,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2959,17,7,12,16,12,16,17,8,s2959,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2960,18,8,13,16,13,15,17,7,s2960,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2961,19,6,14,16,12,17,17,6,s2961,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2962,20,8,13,16,13,18,17,8,s2962,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2963,19,7,12,16,12,19,17,7,s2963,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2964,18,8,11,16,13,18,17,6,s2964,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2965,17,6,11,16,12,20,17,8,s2965,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2966,16,8,12,16,13,19,17,7,s2966,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2967,15,7,13,16,12,18,17,6,s2967,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2968,20,8,14,16,13,17,17,8,s2968,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2969,15,6,13,15,12,16,17,7,s2969,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2970,16,8,12,15,13,15,17,6,s2970,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2971,17,7,11,15,12,18,17,8,s2971,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2972,18,8,11,15,13,17,17,7,s2972,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2973,19,6,12,15,12,18,17,6,s2973,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2974,20,8,13,15,13,19,17,8,s2974,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2975,19,7,14,15,12,18,17,7,s2975,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2976,18,8,13,15,13,20,17,6,s2976,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2977,17,6,12,15,12,19,17,8,s2977,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2978,16,8,11,15,13,18,17,7,s2978,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2979,15,7,11,15,12,17,17,6,s2979,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2980,20,8,12,15,13,16,17,8,s2980,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2981,15,6,13,15,12,15,17,7,s2981,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2982,16,8,14,15,13,17,17,6,s2982,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2983,17,7,13,15,12,18,17,8,s2983,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2984,18,8,12,15,13,19,17,7,s2984,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2985,19,6,11,15,12,18,17,6,s2985,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2986,20,8,11,18,13,20,17,8,s2986,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2987,19,7,12,18,12,19,17,7,s2987,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2988,18,8,13,18,13,18,17,6,s2988,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2989,17,6,14,18,12,17,17,8,s2989,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2990,16,8,13,18,13,16,17,7,s2990,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2991,15,7,12,18,12,15,17,6,s2991,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2992,20,8,11,18,13,17,17,8,s2992,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2993,15,6,12,18,12,18,17,7,s2993,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2994,16,8,11,18,13,19,17,6,s2994,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2995,17,7,11,18,12,18,17,8,s2995,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2996,18,8,12,18,13,20,17,7,s2996,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2997,19,6,13,18,12,19,17,6,s2997,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2998,20,8,14,18,13,18,17,8,s2998,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S2999,16,9,13,18,14,17,17,9,s2999,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
,,Financial Advisor,S3000,18,7,12,18,11,16,17,6,s3000,BEST,POOR,AVG,BEST,AVG,BEST,BEST,POOR
61,,Consultant,S3001,12,5,7,20,5,16,20,5,s3001,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3002,11,6,6,17,9,15,19,6,s3002,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3003,13,7,5,16,7,17,18,7,s3003,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3004,14,5,8,19,6,18,17,5,s3004,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3005,11,6,9,15,6,20,16,6,s3005,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3006,12,7,6,18,7,16,15,7,s3006,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3007,11,5,5,19,5,15,20,5,s3007,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3008,13,6,9,16,9,17,19,6,s3008,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3009,14,7,7,17,7,18,18,7,s3009,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3010,11,8,6,16,6,20,17,8,s3010,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3011,12,9,5,19,6,16,16,9,s3011,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3012,11,10,9,15,7,15,15,10,s3012,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3013,13,8,6,18,5,17,20,8,s3013,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3014,14,9,5,19,9,18,19,9,s3014,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3015,11,10,9,16,7,20,18,10,s3015,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3016,12,8,9,17,6,16,17,8,s3016,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3017,11,9,6,16,6,15,16,9,s3017,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3018,13,10,5,19,6,17,15,10,s3018,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3019,14,8,9,15,6,18,20,8,s3019,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3020,11,9,7,18,5,20,19,9,s3020,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3021,12,10,6,19,9,16,18,10,s3021,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3022,11,6,6,16,7,15,17,6,s3022,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3023,13,6,9,17,6,17,16,6,s3023,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3024,14,6,6,16,6,18,15,6,s3024,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3025,11,6,5,19,5,20,20,6,s3025,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3026,12,6,9,15,9,16,19,6,s3026,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3027,11,6,7,18,7,15,18,6,s3027,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3028,13,6,6,19,6,17,17,6,s3028,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3029,14,6,6,16,6,18,16,6,s3029,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3030,11,5,9,20,6,20,15,9,s3030,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3031,12,9,6,19,6,16,20,6,s3031,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3032,11,7,5,18,9,15,19,5,s3032,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3033,13,6,9,17,9,17,18,9,s3033,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3034,14,6,7,15,9,18,17,7,s3034,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3035,11,7,9,16,9,20,16,7,s3035,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3036,12,8,9,15,9,16,15,8,s3036,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3037,11,8,9,20,9,15,20,8,s3037,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3038,13,8,9,19,9,17,19,8,s3038,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3039,14,8,6,18,9,18,18,8,s3039,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3040,11,8,5,17,9,20,17,8,s3040,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3041,12,8,9,15,9,16,16,8,s3041,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3042,11,8,7,16,9,15,15,8,s3042,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3043,13,8,8,15,10,17,20,8,s3043,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3044,14,9,7,20,8,18,19,9,s3044,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3045,11,9,6,19,7,20,18,9,s3045,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3046,12,9,5,18,6,16,17,9,s3046,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3047,11,9,9,17,5,15,16,9,s3047,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3048,13,9,8,15,10,17,15,9,s3048,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3049,14,9,7,16,9,18,17,9,s3049,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
,,Consultant,S3050,11,9,5,15,7,20,15,9,s3050,AVG,POOR,POOR,BEST,POOR,BEST,BEST,POOR
62,,Archeologist,S3051,11,5,12,11,12,5,18,20,s3051,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3052,12,6,12,12,12,6,19,20,s3052,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3053,13,7,13,13,12,7,20,20,s3053,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3054,14,5,13,14,12,8,17,15,s3054,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3055,11,6,14,11,12,9,16,18,s3055,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3056,12,7,14,11,12,10,15,19,s3056,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3057,13,5,11,12,12,9,18,20,s3057,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3058,14,6,11,12,12,8,19,17,s3058,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3059,11,7,12,14,12,7,20,20,s3059,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3060,12,8,12,11,12,6,17,15,s3060,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3061,13,9,13,12,12,5,16,18,s3061,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3062,14,10,13,11,12,5,15,19,s3062,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3063,11,8,14,14,12,6,18,20,s3063,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3064,12,9,14,11,12,7,19,17,s3064,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3065,13,10,11,12,12,8,20,20,s3065,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3066,14,8,11,11,12,9,17,15,s3066,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3067,11,9,12,14,12,10,16,18,s3067,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3068,12,10,12,11,12,9,15,19,s3068,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3069,13,8,13,12,14,8,20,20,s3069,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3070,14,9,13,11,14,7,15,17,s3070,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3071,11,10,14,11,14,6,18,19,s3071,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3072,12,6,14,11,14,5,19,15,s3072,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3073,13,5,11,14,14,5,20,18,s3073,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3074,14,5,11,11,14,6,17,19,s3074,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3075,11,6,12,12,14,7,20,20,s3075,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3076,12,7,12,12,14,8,15,17,s3076,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3077,13,8,13,12,14,9,18,19,s3077,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3078,14,6,13,12,14,10,19,15,s3078,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3079,11,6,14,14,14,9,20,18,s3079,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3080,12,6,14,11,14,8,17,19,s3080,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3081,13,5,11,12,14,7,20,20,s3081,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3082,14,5,11,12,11,6,15,17,s3082,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3083,11,6,12,12,11,5,18,19,s3083,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3084,12,7,12,12,11,5,19,15,s3084,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3085,13,8,13,12,11,6,20,18,s3085,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3086,14,8,13,12,11,7,17,19,s3086,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3087,11,6,14,12,11,8,19,20,s3087,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3088,12,5,14,12,11,9,15,17,s3088,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3089,13,5,11,13,11,10,18,15,s3089,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3090,14,6,11,13,11,9,19,15,s3090,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3091,11,7,12,13,11,8,20,15,s3091,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3092,12,8,12,13,11,7,17,18,s3092,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3093,13,8,13,13,11,6,15,19,s3093,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3094,14,9,13,13,11,5,18,20,s3094,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3095,11,6,14,13,11,10,19,17,s3095,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3096,12,5,14,13,11,9,20,15,s3096,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3097,13,5,11,13,11,8,17,18,s3097,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3098,14,6,11,13,11,7,19,19,s3098,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3099,11,7,11,13,11,6,18,20,s3099,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
,,Archeologist,S3100,12,8,11,13,11,5,16,17,s3100,AVG,POOR,AVG,AVG,AVG,POOR,BEST,BEST
63,,Pre Primary Teacher (2020 NEP and Mental Health),S3101,15,12,18,11,12,20,5,5,s3101,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3102,18,13,19,12,12,20,6,6,s3102,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3103,19,14,20,13,12,20,7,7,s3103,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3104,20,11,17,14,12,20,5,5,s3104,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3105,17,12,16,13,12,20,6,6,s3105,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3106,20,13,15,12,12,20,8,7,s3106,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3107,15,14,18,11,12,20,9,5,s3107,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
,,Pre Primary Teacher (2020 NEP and Mental Health),S3108,18,11,19,11,12,20,10,6,s3108,BEST,AVG,BEST,AVG,AVG,BEST,POOR,POOR
